2016-12-19,0.00139
2016-12-20,0.00717
2016-12-21,0.00762
2016-12-22,0.0052
2016-12-23,0.01384
2016-12-24,0.00461
2016-12-25,-0.00485
2016-12-26,-0.00755
2016-12-27,-0.00169
2016-12-28,-0.00607
2016-12-29,-0.01737
2016-12-30,-0.00198
2016-12-31,-0.0123
2017-01-01,-0.0224
2017-01-02,-0.00986
2017-01-03,-0.00519
2017-01-04,0.01377
2017-01-05,-0.01787
2017-01-06,0.00562
2017-01-07,0.00489
2017-01-08,-0.0006
2017-01-09,0.01164
2017-01-10,0.0052
2017-01-11,-0.0085
2017-01-12,-0.01821
2017-01-13,-0.00122
2017-01-14,0.00473
2017-01-15,-0.00977
2017-01-16,-0.00441
2017-01-17,0.00439
2017-01-18,0.00198
2017-01-19,-0.00994
2017-01-20,0.01195
2017-01-21,0.01074
2017-01-22,0.00571
2017-01-23,-0.01205
2017-01-24,-0.00825
2017-01-25,-0.00105
2017-01-26,-0.00763
2017-01-27,-0.0102
2017-01-28,0.01009
2017-01-29,0.00426
2017-01-30,-0.0038
2017-01-31,-0.01744
2017-02-01,-0.00079
2017-02-02,0.01024
2017-02-03,-0.01026
2017-02-04,-0.00518
2017-02-05,-0.00353
2017-02-06,-0.00566
2017-02-07,-0.00068
2017-02-08,0.0018
2017-02-09,-0.01061
2017-02-10,-0.03068
2017-02-11,-0.01129
2017-02-12,-0.00492
2017-02-13,-0.00428
2017-02-14,-0.00972
2017-02-15,0.00162
2017-02-16,-0.00135
2017-02-17,-0.00239
2017-02-18,-0.0024
2017-02-19,-0.00922
2017-02-20,0.0043
2017-02-21,0.00215
2017-02-22,-0.00019
2017-02-23,-0.00632
2017-02-24,-0.00854
2017-02-25,-0.00907
2017-02-26,0.00313
2017-02-27,0.00784
2017-02-28,-0.00645
2017-03-01,0.00507
2017-03-02,-0.00501
2017-03-03,0.00772
2017-03-04,-0.00782
2017-03-05,-0.01309
2017-03-06,-0.00318
2017-03-07,-0.01138
2017-03-08,0.00841
2017-03-09,0.01525
2017-03-10,0.00732
2017-03-11,-0.00522
2017-03-12,0.00928
2017-03-13,-0.0061
2017-03-14,-0.00303
2017-03-15,0.01916
2017-03-16,-0.00041
2017-03-17,0.0026
2017-03-18,0.01477
2017-03-19,0.00474
2017-03-20,0.00846
2017-03-21,0.01608
2017-03-22,-0.00042
2017-03-23,-0.00175
2017-03-24,0.00017
2017-03-25,0.00219
2017-03-26,-0.00989
2017-03-27,0.01705
2017-03-28,0.03073
2017-03-29,0.00627
2017-03-30,0.01112
2017-03-31,-0.00575
2017-04-01,0.01434
2017-04-02,-0.00282
2017-04-03,0.00152
2017-04-04,0.00169
2017-04-05,-0.00591
2017-04-06,0.00454
2017-04-07,-0.01169
2017-04-08,-0.01044
2017-04-09,-0.00612
2017-04-10,0.00701
2017-04-11,0.01684
2017-04-12,0.0088
2017-04-13,-0.00232
2017-04-14,-0.00201
2017-04-15,-0.01057
2017-04-16,-0.01071
2017-04-17,0.00242
2017-04-18,0.01607
2017-04-19,0.00624
2017-04-20,-0.0162
2017-04-21,-0.01384
2017-04-22,-0.00666
2017-04-23,-0.01482
2017-04-24,0.001
2017-04-25,-0.0033
2017-04-26,-0.00116
2017-04-27,0.01335
2017-04-28,-0.01724
2017-04-29,0.00303
2017-04-30,0.0056
2017-05-01,0.00495
2017-05-02,0.01347
2017-05-03,-0.01078
2017-05-04,0.00068
2017-05-05,-0.00168
2017-05-06,0.00333
2017-05-07,0.02009
2017-05-08,0.00288
2017-05-09,0.0011
2017-05-10,0.00219
2017-05-11,0.00289
2017-05-12,-0.0001
2017-05-13,-0.01177
2017-05-14,0.00601
2017-05-15,0.0004
2017-05-16,0.00226
2017-05-17,-0.00133
2017-05-18,0.017
2017-05-19,0.00809
2017-05-20,-0.00798
2017-05-21,-0.00543
2017-05-22,2e-05
2017-05-23,0.00956
2017-05-24,-0.0013
2017-05-25,0.00801
2017-05-26,0.00131
2017-05-27,0.01051
2017-05-28,0.00818
2017-05-29,-0.00166
2017-05-30,-0.00404
2017-05-31,0.00989
2017-06-01,0.00165
2017-06-02,0.0012
2017-06-03,-0.0074
2017-06-04,0.00798
2017-06-05,0.00223
2017-06-06,-0.00121
2017-06-07,-0.01394
2017-06-08,-0.01126
2017-06-09,0.00643
2017-06-10,-0.02164
2017-06-11,0.02479
2017-06-12,0.00486
2017-06-13,0.01226
2017-06-14,0.00341
2017-06-15,0.00256
2017-06-16,0.00308
2017-06-17,-0.0091
2017-06-18,-0.00548
2017-06-19,0.01162
2017-06-20,0.00637
2017-06-21,0.00217
2017-06-22,0.02583
2017-06-23,0.01906
2017-06-24,-0.00463
2017-06-25,0.01052
2017-06-26,0.00918
2017-06-27,0.01569
2017-06-28,-0.00195
2017-06-29,0.01069
2017-06-30,-0.00746
2017-07-01,-0.00028
2017-07-02,-0.00936
2017-07-03,0.01091
2017-07-04,0.01777
2017-07-05,-0.00664
2017-07-06,0.00026
2017-07-07,-0.00258
2017-07-08,0.01007
2017-07-09,-0.00652
2017-07-10,-0.00367
2017-07-11,0.01403
2017-07-12,0.00249
2017-07-13,0.00771
2017-07-14,-0.00967
2017-07-15,0.01958
2017-07-16,0.00164
2017-07-17,0.01121
2017-07-18,-0.00509
2017-07-19,0.01242
2017-07-20,0.00317
2017-07-21,0.0022
2017-07-22,0.02167
2017-07-23,-0.01817
2017-07-24,0.00403
2017-07-25,0.00745
2017-07-26,-0.00328
2017-07-27,-0.00907
2017-07-28,-0.01218
2017-07-29,-0.00311
2017-07-30,-0.00205
2017-07-31,-0.00633
2017-08-01,-0.00637
2017-08-02,-0.00103
2017-08-03,0.00324
2017-08-04,0.00889
2017-08-05,0.01414
2017-08-06,0.01288
2017-08-07,-0.00708
2017-08-08,-0.00936
2017-08-09,-0.00523
2017-08-10,-0.00106
2017-08-11,-0.02435
2017-08-12,0.01469
2017-08-13,-0.01981
2017-08-14,-0.01111
2017-08-15,-0.00988
2017-08-16,-0.00409
2017-08-17,0.01083
2017-08-18,0.0029
2017-08-19,-0.00956
2017-08-20,0.00578
2017-08-21,-0.00268
2017-08-22,-0.00245
2017-08-23,-0.01951
2017-08-24,-0.00591
2017-08-25,-0.00278
2017-08-26,0.00501
2017-08-27,-0.02964
2017-08-28,0.00459
2017-08-29,0.00384
2017-08-30,-0.01837
2017-08-31,0.00084
2017-09-01,-0.00237
2017-09-02,-0.01166
2017-09-03,-0.01294
2017-09-04,0.00703
2017-09-05,0.01362
2017-09-06,0.01178
2017-09-07,-0.00285
2017-09-08,0.01608
2017-09-09,-0.01291
2017-09-10,0.01608
2017-09-11,0.00296
2017-09-12,-0.00769
2017-09-13,-0.00162
2017-09-14,-0.00122
2017-09-15,0.00052
2017-09-16,0.00291
2017-09-17,-0.00738
2017-09-18,-0.01641
2017-09-19,-0.00568
2017-09-20,0.00149
2017-09-21,0.01605
2017-09-22,-0.00936
2017-09-23,0.01212
2017-09-24,0.00519
2017-09-25,-0.00406
2017-09-26,0.02182
2017-09-27,0.00022
2017-09-28,-0.00208
2017-09-29,-0.01386
2017-09-30,-0.00177
2017-10-01,-0.00907
2017-10-02,-0.0129
2017-10-03,0.01325
2017-10-04,0.00355
2017-10-05,-0.00514
2017-10-06,0.00685
2017-10-07,-0.01226
2017-10-08,-0.0037
2017-10-09,0.00381
2017-10-10,7e-05
2017-10-11,0.00983
2017-10-12,-0.01249
2017-10-13,0.0019
2017-10-14,0.01067
2017-10-15,0.01357
2017-10-16,-0.00162
2017-10-17,-0.00245
2017-10-18,0.02145
2017-10-19,-0.00848
2017-10-20,-0.00066
2017-10-21,0.00646
2017-10-22,-0.00359
2017-10-23,-0.01064
2017-10-24,-0.02254
2017-10-25,-0.01116
2017-10-26,-2e-05
2017-10-27,-0.03453
2017-10-28,-0.00384
2017-10-29,-0.00552
2017-10-30,0.00111
2017-10-31,-0.00698
2017-11-01,-0.00358
2017-11-02,-0.00957
2017-11-03,0.0137
2017-11-04,-2e-05
2017-11-05,0.00459
2017-11-06,-0.00723
2017-11-07,0.00194
2017-11-08,-0.0135
2017-11-09,0.01192
2017-11-10,0.00965
2017-11-11,-0.00882
2017-11-12,0.0034
2017-11-13,0.0028
2017-11-14,-0.00883
2017-11-15,-0.00107
2017-11-16,0.00542
2017-11-17,-0.00632
2017-11-18,-0.0166
2017-11-19,0.02255
2017-11-20,-0.01513
2017-11-21,0.02043
2017-11-22,-0.01284
2017-11-23,0.01796
2017-11-24,-0.00176
2017-11-25,0.01634
2017-11-26,0.01433
2017-11-27,-0.01095
2017-11-28,-0.00409
2017-11-29,0.0206
2017-11-30,-0.0032
2017-12-01,-0.00583
2017-12-02,0.00138
2017-12-03,0.00859
2017-12-04,-0.01108
2017-12-05,0.00181
2017-12-06,0.00018
2017-12-07,0.00097
2017-12-08,0.00534
2017-12-09,0.01259
2017-12-10,-0.00756
2017-12-11,0.02144
2017-12-12,0.01029
2017-12-13,-0.01547
2017-12-14,0.00966
2017-12-15,-0.00486
2017-12-16,-0.00373
2017-12-17,-0.00342
2017-12-18,-0.0191
2017-12-19,-0.00584
2017-12-20,0.01066
2017-12-21,-0.01803
2017-12-22,0.00728
2017-12-23,0.01852
2017-12-24,0.00614
2017-12-25,0.0053
2017-12-26,-0.00063
2017-12-27,-0.01154
2017-12-28,0.00725
2017-12-29,0.00467
2017-12-30,0.00795
2017-12-31,0.00782
2018-01-01,0.00126
2018-01-02,-0.01073
2018-01-03,0.02092
2018-01-04,0.00031
2018-01-05,0.00202
2018-01-06,-2e-05
2018-01-07,0.01074
2018-01-08,-0.00204
2018-01-09,-0.02381
2018-01-10,0.00492
2018-01-11,0.01706
2018-01-12,-0.00208
2018-01-13,-0.01769
2018-01-14,0.00972
2018-01-15,0.01213
2018-01-16,0.00243
2018-01-17,-0.00015
2018-01-18,0.0094
2018-01-19,0.0148
2018-01-20,0.00237
2018-01-21,0.00841
2018-01-22,-0.01037
2018-01-23,-0.00434
2018-01-24,0.00175
2018-01-25,-0.01032
2018-01-26,-0.00306
2018-01-27,-0.00674
2018-01-28,0.00653
2018-01-29,-0.00123
2018-01-30,-0.0016
2018-01-31,-0.01774
2018-02-01,-0.00708
2018-02-02,-0.01538
2018-02-03,0.00474
2018-02-04,-0.00705
2018-02-05,0.00773
2018-02-06,0.0155
2018-02-07,0.00757
2018-02-08,0.01208
2018-02-09,-0.01203
2018-02-10,0.01136
2018-02-11,0.01245
2018-02-12,-0.0071
2018-02-13,0.01773
2018-02-14,-0.00093
2018-02-15,-0.01295
2018-02-16,-0.01135
2018-02-17,-0.00866
2018-02-18,0.00332
2018-02-19,-0.00096
2018-02-20,-0.00031
2018-02-21,8e-05
2018-02-22,0.00995
2018-02-23,0.02053
2018-02-24,0.00606
2018-02-25,0.01158
2018-02-26,0.01852
2018-02-27,0.01065
2018-02-28,0.01847
2018-03-01,-0.00307
2018-03-02,-0.01008
2018-03-03,0.00166
2018-03-04,-0.00143
2018-03-05,-0.0106
2018-03-06,0.01109
2018-03-07,-0.00066
2018-03-08,-0.00916
2018-03-09,0.00053
2018-03-10,0.01498
2018-03-11,0.00348
2018-03-12,-0.00215
2018-03-13,-0.00466
2018-03-14,0.00776
2018-03-15,-0.00389
2018-03-16,-0.01173
2018-03-17,-0.00863
2018-03-18,0.00545
2018-03-19,-0.00168
2018-03-20,0.00567
2018-03-21,0.00229
2018-03-22,-0.02427
2018-03-23,-0.01056
2018-03-24,-0.00925
2018-03-25,-0.00253
2018-03-26,-0.01187
2018-03-27,-0.00908
2018-03-28,0.00506
2018-03-29,0.00508
2018-03-30,0.0024
2018-03-31,0.01874
2018-04-01,0.00192
2018-04-02,0.0156
2018-04-03,0.01159
2018-04-04,0.00186
2018-04-05,0.0115
2018-04-06,-0.01007
2018-04-07,0.00253
2018-04-08,-0.0138
2018-04-09,0.00485
2018-04-10,0.00157
2018-04-11,0.00783
2018-04-12,0.02419
2018-04-13,0.00447
2018-04-14,-0.01675
2018-04-15,-0.00075
2018-04-16,0.01439
2018-04-17,-0.00584
2018-04-18,-0.00768
2018-04-19,0.00465
2018-04-20,0.01368
2018-04-21,-0.00588
2018-04-22,0.01961
2018-04-23,-0.00368
2018-04-24,0.00402
2018-04-25,0.0138
2018-04-26,0.00171
2018-04-27,-0.00091
2018-04-28,-0.00091
2018-04-29,-0.00608
2018-04-30,0.00271
2018-05-01,0.01372
2018-05-02,-0.01233
2018-05-03,-0.00994
2018-05-04,0.00699
2018-05-05,-0.00498
2018-05-06,0.00995
2018-05-07,0.01136
2018-05-08,-0.00036
2018-05-09,-0.0023
2018-05-10,0.01351
2018-05-11,0.00927
2018-05-12,-0.02335
2018-05-13,-0.01702
2018-05-14,0.01086
2018-05-15,0.00658
2018-05-16,0.01522
2018-05-17,-0.00047
2018-05-18,0.00083
2018-05-19,-0.00607
2018-05-20,-0.01117
2018-05-21,-0.02028
2018-05-22,0.00341
2018-05-23,0.00431
2018-05-24,-0.00136
2018-05-25,-0.01464
2018-05-26,-0.01276
2018-05-27,-0.00197
2018-05-28,-0.00272
2018-05-29,-0.0045
2018-05-30,0.00207
2018-05-31,0.0044
2018-06-01,0.00097
2018-06-02,0.00371
2018-06-03,0.00255
2018-06-04,0.01676
2018-06-05,-0.00289
2018-06-06,0.01004
2018-06-07,0.00513
2018-06-08,-0.00851
2018-06-09,0.01473
2018-06-10,0.01428
2018-06-11,0.01095
2018-06-12,-0.00271
2018-06-13,-0.01139
2018-06-14,-0.01558
2018-06-15,0.00462
2018-06-16,0.003
2018-06-17,0.00098
2018-06-18,-0.0046
2018-06-19,-0.00699
2018-06-20,-0.00821
2018-06-21,0.00224
2018-06-22,-0.00754
2018-06-23,0.00166
2018-06-24,-0.01822
2018-06-25,0.00262
2018-06-26,-0.01335
2018-06-27,0.00933
2018-06-28,0.00015
2018-06-29,0.01096
2018-06-30,0.01402
2018-07-01,0.00081
2018-07-02,-0.01564
2018-07-03,0.00146
2018-07-04,-0.00995
2018-07-05,-0.00221
2018-07-06,0.00158
2018-07-07,-0.00436
2018-07-08,-0.01958
2018-07-09,-0.00107
2018-07-10,-0.0074
2018-07-11,0.00976
2018-07-12,-0.01186
2018-07-13,-0.00356
2018-07-14,0.00607
2018-07-15,0.0019
2018-07-16,0.00165
2018-07-17,0.00326
2018-07-18,0.00603
2018-07-19,0.00803
2018-07-20,0.01245
2018-07-21,0.00597
2018-07-22,0.0054
2018-07-23,0.01273
2018-07-24,0.00386
2018-07-25,-0.00881
2018-07-26,-0.01301
2018-07-27,-0.00016
2018-07-28,0.00386
2018-07-29,0.00295
2018-07-30,-0.01488
2018-07-31,0.0154
2018-08-01,-0.01277
2018-08-02,-0.00774
2018-08-03,0.0014
2018-08-04,0.00975
2018-08-05,0.01112
2018-08-06,-0.01096
2018-08-07,-0.007
2018-08-08,-0.01385
2018-08-09,-0.01105
2018-08-10,0.00154
2018-08-11,-0.00431
2018-08-12,0.00511
2018-08-13,0.01012
2018-08-14,-0.00037
2018-08-15,-0.01089
2018-08-16,-0.01494
2018-08-17,-0.01215
2018-08-18,-0.02554
2018-08-19,0.00255
2018-08-20,0.00465
2018-08-21,0.00408
2018-08-22,-0.02413
2018-08-23,0.00817
2018-08-24,-0.00844
2018-08-25,0.01595
2018-08-26,-0.00187
2018-08-27,-0.00795
2018-08-28,0.01187
2018-08-29,0.00422
2018-08-30,-0.01291
2018-08-31,-0.0044
2018-09-01,-0.00978
2018-09-02,-0.01118
2018-09-03,0.0017
2018-09-04,0.0002
2018-09-05,-0.01072
2018-09-06,0.00594
2018-09-07,-0.00869
2018-09-08,0.00763
2018-09-09,-0.01948
2018-09-10,0.00158
2018-09-11,-0.00513
2018-09-12,0.00471
2018-09-13,0.00166
2018-09-14,0.00772
2018-09-15,0.00254
2018-09-16,0.00303
2018-09-17,-0.00324
2018-09-18,0.00468
2018-09-19,-0.02752
2018-09-20,0.00877
2018-09-21,0.00818
2018-09-22,-0.00352
2018-09-23,0.00474
2018-09-24,0.01102
2018-09-25,-0.0106
2018-09-26,-0.00171
2018-09-27,0.0025
2018-09-28,0.00067
2018-09-29,-0.00511
2018-09-30,0.00275
2018-10-01,-0.00284
2018-10-02,0.00657
2018-10-03,0.00144
2018-10-04,-0.00169
2018-10-05,0.00238
2018-10-06,-0.00999
2018-10-07,-0.0062
2018-10-08,0.02414
2018-10-09,0.00129
2018-10-10,-0.00561
2018-10-11,0.00452
2018-10-12,0.00402
2018-10-13,0.00409
2018-10-14,-0.01988
2018-10-15,0.00865
2018-10-16,-0.01172
2018-10-17,-0.01293
2018-10-18,-0.00799
2018-10-19,0.00277
2018-10-20,-0.00425
2018-10-21,-0.00109
2018-10-22,-0.01981
2018-10-23,0.00356
2018-10-24,-0.00271
2018-10-25,-0.00192
2018-10-26,0.01211
2018-10-27,-0.00176
2018-10-28,-0.01262
2018-10-29,-0.02237
2018-10-30,0.0012
2018-10-31,-0.01688
2018-11-01,0.00561
2018-11-02,-0.01028
2018-11-03,0.00238
2018-11-04,-0.01066
2018-11-05,-0.00814
2018-11-06,-0.0018
2018-11-07,0.01405
2018-11-08,-8e-05
2018-11-09,0.01528
2018-11-10,0.00985
2018-11-11,-0.00146
2018-11-12,-0.00627
2018-11-13,0.00498
2018-11-14,0.00263
2018-11-15,-0.01848
2018-11-16,0.00614
2018-11-17,0.00174
2018-11-18,0.00402
2018-11-19,-0.02272
2018-11-20,-0.01333
2018-11-21,-0.00296
2018-11-22,0.00916
2018-11-23,-0.00879
2018-11-24,0.00286
2018-11-25,0.02138
2018-11-26,-0.00461
2018-11-27,-0.00877
2018-11-28,-0.00459
2018-11-29,0.00612
2018-11-30,-0.00165
2018-12-01,0.00403
2018-12-02,-0.00038
2018-12-03,0.0084
2018-12-04,0.00576
2018-12-05,0.00194
2018-12-06,-0.00607
2018-12-07,-0.0054
2018-12-08,0.00012
2018-12-09,-0.02424
2018-12-10,0.01174
2018-12-11,-0.00266
2018-12-12,-0.00053
2018-12-13,-0.00889
2018-12-14,-0.00149
2018-12-15,-0.0137
2018-12-16,0.00411
2018-12-17,-0.00362
2018-12-18,0.00624
2018-12-19,-0.00962
2018-12-20,0.00346
2018-12-21,0.00919
2018-12-22,0.00496
2018-12-23,0.00275
2018-12-24,7e-05
2018-12-25,0.00452
2018-12-26,-0.00168
2018-12-27,-0.00677
2018-12-28,0.01078
2018-12-29,-0.00183
2018-12-30,0.01375
2018-12-31,0.01111
2019-01-01,0.00676
2019-01-02,0.00785
2019-01-03,0.00548
2019-01-04,-0.00915
2019-01-05,0.00834
2019-01-06,-0.01486
2019-01-07,-0.01256
2019-01-08,0.00081
2019-01-09,0.007
2019-01-10,0.00713
2019-01-11,0.00839
2019-01-12,0.00555
2019-01-13,-0.0054
2019-01-14,-0.00326
2019-01-15,0.00023
2019-01-16,0.01211
2019-01-17,-0.00031
2019-01-18,0.00349
2019-01-19,0.01069
2019-01-20,-0.00101
2019-01-21,0.00832
2019-01-22,-0.00527
2019-01-23,-0.01196
2019-01-24,0.00729
2019-01-25,0.00522
2019-01-26,0.008
2019-01-27,0.00387
2019-01-28,-0.00243
2019-01-29,-0.01117
2019-01-30,0.00065
2019-01-31,0.01406
2019-02-01,-0.0077
2019-02-02,-0.0019
2019-02-03,-0.00564
2019-02-04,0.00603
2019-02-05,-0.00138
2019-02-06,0.00599
2019-02-07,0.00288
2019-02-08,0.00539
2019-02-09,-0.001
2019-02-10,-0.01213
2019-02-11,-0.00578
2019-02-12,-0.00353
2019-02-13,0.00079
2019-02-14,0.00331
2019-02-15,-0.00576
2019-02-16,0.00586
2019-02-17,-0.00756
2019-02-18,0.02063
2019-02-19,-0.01016
2019-02-20,0.00579
2019-02-21,0.01035
2019-02-22,0.0006
2019-02-23,-0.0055
2019-02-24,0.002
2019-02-25,0.00981
2019-02-26,-0.01234
2019-02-27,-0.00142
2019-02-28,-0.00825
2019-03-01,-0.00183
2019-03-02,0.00934
2019-03-03,-0.00041
2019-03-04,0.00495
2019-03-05,0.00802
2019-03-06,0.01095
2019-03-07,0.00537
2019-03-08,0.00163
2019-03-09,-0.01393
2019-03-10,0.00921
2019-03-11,-0.00767
2019-03-12,-0.00094
2019-03-13,0.00235
2019-03-14,0.01209
2019-03-15,-0.01143
2019-03-16,0.00325
2019-03-17,-0.01644
2019-03-18,0.01081
2019-03-19,0.00834
2019-03-20,-0.00487
2019-03-21,0.00846
2019-03-22,-0.0009
2019-03-23,0.00604
2019-03-24,0.00615
2019-03-25,-0.00619
2019-03-26,-0.00648
2019-03-27,0.00917
2019-03-28,0.0015
2019-03-29,-0.0147
2019-03-30,-0.01432
2019-03-31,0.00282
2019-04-01,0.01395
2019-04-02,0.01661
2019-04-03,-0.00546
2019-04-04,0.00899
2019-04-05,0.0195
2019-04-06,-0.004
2019-04-07,-0.00029
2019-04-08,-0.0188
2019-04-09,-0.01556
2019-04-10,-0.00784
2019-04-11,0.00321
2019-04-12,0.0303
2019-04-13,-0.00313
2019-04-14,-0.00582
2019-04-15,-0.00814
2019-04-16,0.00439
2019-04-17,0.01093
2019-04-18,0.0016
2019-04-19,-0.01517
2019-04-20,-0.0079
2019-04-21,-0.0109
2019-04-22,0.0125
2019-04-23,-0.00702
2019-04-24,0.02087
2019-04-25,-0.01174
2019-04-26,-0.00147
2019-04-27,0.00111
2019-04-28,-0.00367
2019-04-29,0.00266
2019-04-30,-3e-05
2019-05-01,0.00261
2019-05-02,4e-05
2019-05-03,0.00794
2019-05-04,0.00114
2019-05-05,0.00926
2019-05-06,0.00273
2019-05-07,-0.0017
2019-05-08,0.00319
2019-05-09,0.02005
2019-05-10,-0.01177
2019-05-11,-0.02085
2019-05-12,0.00512
2019-05-13,0.00227
2019-05-14,-0.00206
2019-05-15,0.02644
2019-05-16,-0.00111
2019-05-17,-0.00173
2019-05-18,-0.01478
2019-05-19,-0.00849
2019-05-20,-0.00496
2019-05-21,0.00461
2019-05-22,-0.00627
2019-05-23,0.01177
2019-05-24,-0.01376
2019-05-25,-0.00148
2019-05-26,-0.0206
2019-05-27,0.00515
2019-05-28,0.00808
2019-05-29,0.00384
2019-05-30,-0.00095
2019-05-31,0.0009
2019-06-01,-0.02255
2019-06-02,-0.00229
2019-06-03,-0.01159
2019-06-04,-0.00391
2019-06-05,0.01021
2019-06-06,0.01746
2019-06-07,-0.00372
2019-06-08,0.00618
2019-06-09,-0.00601
2019-06-10,0.00396
2019-06-11,0.00177
2019-06-12,-0.01357
2019-06-13,0.00853
2019-06-14,-0.01658
2019-06-15,0.00276
2019-06-16,-0.01429
2019-06-17,-0.00042
2019-06-18,-0.01295
2019-06-19,-0.00143
2019-06-20,0.01001
2019-06-21,0.00715
2019-06-22,0.00383
2019-06-23,-0.00374
2019-06-24,0.01854
2019-06-25,-0.00737
2019-06-26,0.02127
2019-06-27,0.01506
2019-06-28,-7e-05
2019-06-29,-0.00092
2019-06-30,0.00603
2019-07-01,0.00251
2019-07-02,-0.01752
2019-07-03,-0.00535
2019-07-04,0.01155
2019-07-05,0.01384
2019-07-06,-0.0123
2019-07-07,0.02086
2019-07-08,0.00945
2019-07-09,0.00153
2019-07-10,0.00644
2019-07-11,0.01402
2019-07-12,0.00102
2019-07-13,-0.0076
2019-07-14,-0.00511
2019-07-15,0.01005
2019-07-16,-0.00222
2019-07-17,-0.00013
2019-07-18,0.00731
2019-07-19,0.00994
2019-07-20,-0.01389
2019-07-21,-0.01331
2019-07-22,-0.00109
2019-07-23,0.00779
2019-07-24,0.00587
2019-07-25,0.00473
2019-07-26,0.01262
2019-07-27,0.00057
2019-07-28,-0.00742
2019-07-29,-0.00684
2019-07-30,0.0107
2019-07-31,0.00553
2019-08-01,-0.01504
2019-08-02,-0.01094
2019-08-03,-0.01939
2019-08-04,0.00221
2019-08-05,0.02347
2019-08-06,-0.00441
2019-08-07,-0.01021
2019-08-08,-0.00547
2019-08-09,0.00792
2019-08-10,-0.00062
2019-08-11,0.00155
2019-08-12,-0.00082
2019-08-13,0.00925
2019-08-14,0.00521
2019-08-15,-0.00375
2019-08-16,0.00509
2019-08-17,0.004
2019-08-18,0.01162
2019-08-19,0.00631
2019-08-20,-0.00895
2019-08-21,-0.00385
2019-08-22,0.00909
2019-08-23,-0.00329
2019-08-24,0.00684
2019-08-25,-0.00332
2019-08-26,0.00378
2019-08-27,0.01432
2019-08-28,0.00054
2019-08-29,-8e-05
2019-08-30,0.00939
2019-08-31,-0.01042
2019-09-01,0.01684
2019-09-02,0.00535
2019-09-03,0.01679
2019-09-04,0.00519
2019-09-05,0.00163
2019-09-06,-0.01141
2019-09-07,-0.00308
2019-09-08,-0.00261
2019-09-09,-0.01185
2019-09-10,0.00144
2019-09-11,0.01079
2019-09-12,-0.02556
2019-09-13,0.00473
